,block_id,text,file,original_type,country,year,language,id,nr_words,topic_nr,topic_name,topic_category,Country,Alpha-2,Alpha-3,Numeric code,Latitude (average),Longitude (average),UN continental,UN statistical,Population_2018,Population_2019,Annex I or II,SIDS,DFID priority,World Bank Income,World Bank Region,Income group,food_score,Country Code,2021_gdp,Region
3529,17, Le suivi-évaluation de cette feuille de route sera multisectoriel et organisé autour du mécanisme de suivi-évaluation du ministère en charge de l’agriculture élargi aux systèmes de suivi-évaluation des secteurs impliqués. Il sera développé au besoin des outils de collecte des données adaptés aux résultats attendus de la mise en œuvre de cette feuille de route.,Togo_2023_FR,.pdf,Togo,2023,FR,Togo_2023_FR_17,59,19,Addressing food challenges,General & Governance,Togo,TG,TGO,768.0,8.0,1.1667,Africa,Western Africa,"7,889,093","8,082,366",Non-Annex I,,0.0,Low,Sub-Saharan Africa,Low income,62.9,TGO,2334.29932477999,Africa
3530,21,"Période d’exécution Activités Court terme : Moyen terme : Long terme : 2023-2024 2025-2027 2028-2029 Action 4 : Renforcement du système de certification et de labélisation des produits togolais Action 5 : Promotion des produits locaux au plan national et international Priorité 3. Alimentation saine et nutritive et mécanismes de résilience des populations togolaises Action 1 : Renforcement des actions en faveur de la nutrition maternelle et infantile Action 2 : Amélioration du système de contrôle de la qualité, d’inspection des aliments à tous les maillons de la chaîne alimentaire Action 3 : Renforcent le système de protection sociale en faveur des ménages pauvres et autres groupes vulnérables Priorité 4.",Togo_2023_FR,.pdf,Togo,2023,FR,Togo_2023_FR_21,107,19,Addressing food challenges,General & Governance,Togo,TG,TGO,768.0,8.0,1.1667,Africa,Western Africa,"7,889,093","8,082,366",Non-Annex I,,0.0,Low,Sub-Saharan Africa,Low income,62.9,TGO,2334.29932477999,Africa
3531,7,"Country has one of the highest rates of subsistence food production amongst Pacific Island Countries, with less than 5% of people undernourished. This is largely based on traditional production of root crops, which provide food security, employment and income for many households. However, the country is facing a national crisis in terms of food consumption habits that contribute immensely to more than 70% annual rate mortality from non-communicable diseases (NCDs). Close to 46% of adults (18 years and over) are obese. For children under 5 years old, there is a prevalence of wasting at 5.2%, stunting at 8.1% and while 17.3% are considered overweight.",Tonga_2021_ENG,.docx,Tonga,2021,ENG,Tonga_2021_ENG_7,108,19,Addressing food challenges,General & Governance,Tonga,TO,TON,776.0,-20.0,-175.0,Oceania,Polynesia,"110,589","110,940",Non-Annex I,Pacific,0.0,Upper-middle,East Asia & Pacific,Upper middle income,17.6,TON,6748.5121181584,Oceania
3532,83,"Country is well positioned to achieve this vision for food systems transformation by 2030, anchored in a robust policy environment. In order to do so, we must work in an inclusive and participatory manner, across stakeholders, sectors, and at national level. The development partners and civil society stand ready to support government in the implementation of this roadmap. Country is set its food systems will serve as a critical foundation for the elimination of hunger, poverty reduction and sustainable development ensuring that no one is left behind.",Tonga_2021_ENG,.docx,Tonga,2021,ENG,Tonga_2021_ENG_83,87,19,Addressing food challenges,General & Governance,Tonga,TO,TON,776.0,-20.0,-175.0,Oceania,Polynesia,"110,589","110,940",Non-Annex I,Pacific,0.0,Upper-middle,East Asia & Pacific,Upper middle income,17.6,TON,6748.5121181584,Oceania
3533,0,"NATIONAL PATHWAY OF TÜRKİYE PREFACE Our world has been facing a number of global problems that have caused food insecurity in recent years. The world population is expected to reach 10 billion by 2050. Food crises, which turn a big problem for humanity, have become threatening 1 out of every 10 people with Covid-19. On the one hand, almost 650 million people struggle with obesity, on the other hand, there are more than 2.3 billion people who cannot access nutritious and adequate food.",Turkiye_2021_ENG,.pdf,Türkiye,2021,ENG,Turkiye_2021_ENG_0,85,19,Addressing food challenges,General & Governance,Türkiye,TR,TUR,792.0,39.0,35.0,Asia,Western Asia,"82,340,088","83,429,615",Annex I,,0.0,Upper-middle,Europe & Central Asia,Upper middle income,,TUR,30444.3877084747,Asia
3534,25," The respondents suggest that access limited natural resources, agricultural production to safety and healthy food need to be improved and the and efficiency of natural resources affected by land current regulations that do not meet food safety criteria degradation, water scarcity, rapid urbanization and should be strengthened. Shortening the agricultural abandonment of rural areas, the necessity of improving supply chain and reducing the number of middlemen logistics infrastructure, and the recent effects of in access to food play an essential role as an action. COVID-19 on food supply affect agricultural production Dissemination of sustainable agriculture principles 20",Turkiye_2021_ENG,.pdf,Türkiye,2021,ENG,Turkiye_2021_ENG_25,98,19,Addressing food challenges,General & Governance,Türkiye,TR,TUR,792.0,39.0,35.0,Asia,Western Asia,"82,340,088","83,429,615",Annex I,,0.0,Upper-middle,Europe & Central Asia,Upper middle income,,TUR,30444.3877084747,Asia
3535,0," The excessive use of already-limited natural resources, unconscious and wrong practices threaten the world we live in and poses many problems emanating from environmental pollution, threat on biodiversity, decrease and pollution of water resources to plant and animal health as well as public health. On the other hand, 1.3 billion tons of food corresponding to almost one third of the total produced food for human consumption, is lost or wasted and so it also causes social, economic and environmental problems.",Turkiye_2021_ENG,.pdf,Türkiye,2021,ENG,Turkiye_2021_ENG_0,82,19,Addressing food challenges,General & Governance,Türkiye,TR,TUR,792.0,39.0,35.0,Asia,Western Asia,"82,340,088","83,429,615",Annex I,,0.0,Upper-middle,Europe & Central Asia,Upper middle income,,TUR,30444.3877084747,Asia
3536,19," Integrated Information Systems, agricultural observation stations, Agricultural Production and Registration The Ministry of Agriculture and Forestry (MoAF) carries System, Product Verification and Tracking System and out important projects in implementing the technologies National Agricultural Inventory Tracking System. and decision support systems, technological agricultural applications, agricultural information systems, The total emission value calculated for the agriculture registration and database systems for Agriculture 4.0 sector is 64.9 Mt CO eq. for the year 2018 that is 15.",Turkiye_2021_ENG,.pdf,Türkiye,2021,ENG,Turkiye_2021_ENG_19,77,19,Addressing food challenges,General & Governance,Türkiye,TR,TUR,792.0,39.0,35.0,Asia,Western Asia,"82,340,088","83,429,615",Annex I,,0.0,Upper-middle,Europe & Central Asia,Upper middle income,,TUR,30444.3877084747,Asia
3537,40," In terms The 11th development plan of Country puts some targets of the meat sector, there is a production expansion for to be achieved by 2023, which are considered important red meat and poultry meat in Country (Strategy and for the Food Security and Nutrition challenges. Ratio of Forest to Country Area 29,0 30,0 Ratio of Culture Breeds in 49,0 56,0 Cattle Presence Ratio of Agricultural Supports Provided from Central 8,62,7 Government Budget to Agricultural Value Added Irrigation Rate 64,0 68,0 0,0 30,0 40,0 60,0 80,0 100,0 120,0 140,0 160,0 180,0 2018 2023 Figure 8.",Turkiye_2021_ENG,.pdf,Türkiye,2021,ENG,Turkiye_2021_ENG_40,113,19,Addressing food challenges,General & Governance,Türkiye,TR,TUR,792.0,39.0,35.0,Asia,Western Asia,"82,340,088","83,429,615",Annex I,,0.0,Upper-middle,Europe & Central Asia,Upper middle income,,TUR,30444.3877084747,Asia
3538,49,"Increase efficiency of quality assured and nutrition-sensitive extension services to narrow the extension to farmers’ ratio to the desired 1:500. Infrastructure improvement especially efficient transport networks, water for production, irrigation, technologies, affordable and clean energy supply and appropriate machinery supporting food system value chains. Fast-tracking industrial parks development, skilling, incubation and MSMEs support to enable agro-industrialization. Enforce responsible trade and marketing of safe and nutritious food and standards compliance to guarantee healthy food environments and consumption patterns. Scale-up socio-protection mechanisms that reduce vulnerability and inequalities. Increase domestic budgeting and access to affordable credit fiCountry'scing for food systems.",Uganda_2021_ENG,.docx,Uganda,2021,ENG,Uganda_2021_ENG_49,104,19,Addressing food challenges,General & Governance,Uganda,UG,UGA,800.0,1.0,32.0,Africa,Eastern Africa,"42,729,036","44,269,594",Non-Annex I,,1.0,Low,Sub-Saharan Africa,Low income,74.2,UGA,2467.89933666955,Africa
3539,63,"1995 Constitution of Countryprovides in Objective XXII that the State shall promote food production, establish food reserves and advance nutritional awareness to improve food security and nutrition. Food and Drug Act (CAP 278 of 1959) Public Health Act (CAP 281 of 1939) UNBS Act (CAP 327, 1989) Fisheries Act (CAP 157, 2000) Dairy Industry Act (CAP 85, 2000) NAADS Act 2001. Agriculture Chemical (Control) Act 2006. Adulteration of Produce Act (CAP 27, 1901). However, most of the existing legal frameworks are obsolete and need to be reviewed in alignment with the food systems and SDG agenda. Key policy frameworks",Uganda_2021_ENG,.docx,Uganda,2021,ENG,Uganda_2021_ENG_63,99,19,Addressing food challenges,General & Governance,Uganda,UG,UGA,800.0,1.0,32.0,Africa,Eastern Africa,"42,729,036","44,269,594",Non-Annex I,,1.0,Low,Sub-Saharan Africa,Low income,74.2,UGA,2467.89933666955,Africa
3540,0," Food insecurity exists alongside obesity. Nearly two of three adult Country'ss are either overweight or have obesity. The Country's obesity prevalence was 42.4% in 2017-2018. To help chart a pathway forward to strengthen Country's food systems, the Biden-Harris Administration has prioritized robust and inclusive stakeholder engagement.",United States_2021_ENG,.pdf,United States,2021,ENG,United States_2021_ENG_0,52,19,Addressing food challenges,General & Governance,United States,US,USA,840.0,38.0,-97.0,Americas,Northern America,"327,096,265","329,064,917",Annex I,,0.0,High,North America,High income,7.8,USA,69287.536587952,North America
3541,3," Through the Executive Order, President Biden directed agencies to assess programs and policies to identify and address systemic barriers to opportunities for people of color and other underserved groups. Making the Vision a Reality The Biden Administration is making historic investments to strengthen Country's food systems and support affordable, accessible healthy diets for all.",United States_2021_ENG,.pdf,United States,2021,ENG,United States_2021_ENG_3,55,19,Addressing food challenges,General & Governance,United States,US,USA,840.0,38.0,-97.0,Americas,Northern America,"327,096,265","329,064,917",Annex I,,0.0,High,North America,High income,7.8,USA,69287.536587952,North America
